t,Node_ID,Temp,Moist
21-Mar-2022 03:32:13,7,24.98,35.1
21-Mar-2022 03:34:11,1,24.63,57.96
21-Mar-2022 03:34:45,3,25.33,41.63
21-Mar-2022 03:37:15,12,25.33,34.69
21-Mar-2022 03:39:34,6,24.98,39.59
21-Mar-2022 03:40:31,5,24.29,36.73
21-Mar-2022 03:42:36,11,24.98,41.63
21-Mar-2022 03:43:53,9,25.33,42.04
21-Mar-2022 03:46:18,8,25.67,38.78
21-Mar-2022 03:47:53,10,25.67,43.27
21-Mar-2022 03:52:07,7,24.98,35.1
21-Mar-2022 03:54:04,1,24.63,57.96
21-Mar-2022 03:54:40,3,24.98,41.63
21-Mar-2022 03:57:09,12,25.33,34.69
21-Mar-2022 03:59:29,6,24.98,39.59
21-Mar-2022 04:00:25,5,24.29,36.73
21-Mar-2022 04:02:29,11,24.63,41.63
21-Mar-2022 04:03:47,9,25.33,42.04
21-Mar-2022 04:11:43,4,24.98,55.1
21-Mar-2022 04:12:02,7,24.98,35.51
21-Mar-2022 04:13:58,1,24.63,57.96
21-Mar-2022 04:14:34,3,24.98,41.63
21-Mar-2022 04:17:04,12,25.33,34.69
21-Mar-2022 04:19:24,6,24.63,39.59
21-Mar-2022 04:20:19,5,24.29,36.73
21-Mar-2022 04:22:23,11,24.63,41.63
21-Mar-2022 04:23:40,9,24.98,42.04
21-Mar-2022 04:26:08,8,25.33,38.78
21-Mar-2022 04:31:37,4,24.98,55.1
21-Mar-2022 04:31:56,7,24.98,35.1
21-Mar-2022 04:33:51,1,24.29,57.96
21-Mar-2022 04:34:30,3,24.98,41.63
21-Mar-2022 04:36:59,12,25.33,34.69
21-Mar-2022 04:39:19,6,24.63,39.59
21-Mar-2022 04:40:14,5,24.29,36.73
21-Mar-2022 04:42:17,11,24.63,41.63
21-Mar-2022 04:43:34,9,24.98,42.04
21-Mar-2022 04:46:03,8,25.33,38.78
21-Mar-2022 04:47:39,10,25.33,43.27
21-Mar-2022 04:51:32,4,24.98,55.1
21-Mar-2022 04:51:51,7,24.63,35.1
21-Mar-2022 04:53:44,1,24.29,57.96
21-Mar-2022 04:54:24,3,24.98,41.63
21-Mar-2022 04:56:53,12,24.98,34.69
21-Mar-2022 04:59:14,6,24.63,39.59
21-Mar-2022 05:00:08,5,24.29,36.73
21-Mar-2022 05:02:12,11,24.63,42.04
21-Mar-2022 05:03:28,9,24.98,42.04
21-Mar-2022 05:05:57,8,25.33,39.18
21-Mar-2022 05:07:34,10,25.33,43.27
21-Mar-2022 05:11:27,4,24.98,55.1
21-Mar-2022 05:11:44,7,24.63,35.1
21-Mar-2022 05:13:38,1,24.29,57.96
21-Mar-2022 05:14:18,3,24.98,41.63
21-Mar-2022 05:16:47,12,24.98,34.69
21-Mar-2022 05:19:08,6,24.63,39.59
21-Mar-2022 05:20:02,5,24.29,36.73
21-Mar-2022 05:22:06,11,24.63,41.63
21-Mar-2022 05:23:21,9,24.98,42.04
21-Mar-2022 05:25:52,8,24.98,39.18
21-Mar-2022 05:27:29,10,24.98,43.27
21-Mar-2022 05:31:21,4,24.98,55.51
21-Mar-2022 05:31:37,7,24.63,35.1
21-Mar-2022 05:33:30,1,24.29,57.96
21-Mar-2022 05:34:12,3,24.63,41.63
21-Mar-2022 05:36:41,12,24.98,34.69
21-Mar-2022 05:39:03,6,24.63,39.59
21-Mar-2022 05:39:56,5,23.94,36.73
21-Mar-2022 05:42:00,11,24.63,41.63
21-Mar-2022 05:43:15,9,24.98,42.04
21-Mar-2022 05:47:23,10,24.98,43.27
21-Mar-2022 05:51:16,4,24.63,55.1
21-Mar-2022 05:53:23,1,24.29,57.96
21-Mar-2022 05:54:07,3,24.63,41.63
21-Mar-2022 05:56:36,12,24.98,34.69
21-Mar-2022 05:58:59,6,24.29,39.59
21-Mar-2022 05:59:50,5,23.94,37.14
21-Mar-2022 06:01:56,11,24.29,42.04
21-Mar-2022 06:03:09,9,24.63,42.04
21-Mar-2022 06:05:41,8,24.98,38.78
21-Mar-2022 06:07:18,10,24.98,43.27
21-Mar-2022 06:11:10,4,24.63,55.1
21-Mar-2022 06:11:25,7,24.63,35.1
21-Mar-2022 06:13:17,1,24.29,57.96
21-Mar-2022 06:14:01,3,24.63,41.63
21-Mar-2022 06:16:31,12,24.63,34.69
21-Mar-2022 06:18:54,6,24.29,39.59
21-Mar-2022 06:19:45,5,23.94,37.14
21-Mar-2022 06:21:51,11,24.29,42.04
21-Mar-2022 06:23:03,9,24.63,42.04
21-Mar-2022 06:25:36,8,24.98,39.18
21-Mar-2022 06:31:05,4,24.63,55.1
21-Mar-2022 06:31:19,7,24.63,35.51
21-Mar-2022 06:33:10,1,24.29,57.96
21-Mar-2022 06:33:55,3,24.63,41.63
21-Mar-2022 06:36:25,12,24.63,34.69
21-Mar-2022 06:38:49,6,24.29,39.59
21-Mar-2022 06:39:39,5,23.94,37.14
21-Mar-2022 06:41:45,11,24.29,42.04
21-Mar-2022 06:42:57,9,24.63,42.04
21-Mar-2022 06:45:31,8,24.98,39.18
21-Mar-2022 06:47:08,10,24.63,43.27
21-Mar-2022 06:51:00,4,24.63,55.1
21-Mar-2022 06:51:14,7,24.29,35.1
21-Mar-2022 06:53:03,1,24.29,57.96
21-Mar-2022 06:53:49,3,24.63,41.63
21-Mar-2022 06:56:21,12,24.63,35.1
21-Mar-2022 06:58:44,6,24.29,39.59
21-Mar-2022 06:59:33,5,23.94,37.14
21-Mar-2022 07:01:39,11,24.29,42.04
21-Mar-2022 07:02:52,9,24.63,42.04
21-Mar-2022 07:05:26,8,24.63,39.18
21-Mar-2022 07:07:04,10,24.63,43.67
21-Mar-2022 07:10:55,4,24.63,55.1
21-Mar-2022 07:11:08,7,24.29,35.51
21-Mar-2022 07:12:57,1,23.94,57.96
21-Mar-2022 07:13:44,3,24.29,41.63
21-Mar-2022 07:16:16,12,24.63,34.69
21-Mar-2022 07:18:39,6,24.29,39.59
21-Mar-2022 07:19:27,5,23.94,37.14
21-Mar-2022 07:21:34,11,24.29,42.04
21-Mar-2022 07:22:47,9,24.63,42.04
21-Mar-2022 07:25:21,8,24.63,39.18
21-Mar-2022 07:26:59,10,24.63,43.67
21-Mar-2022 07:30:50,4,24.29,55.1
21-Mar-2022 07:31:02,7,24.29,35.51
21-Mar-2022 07:32:52,1,23.94,57.96
21-Mar-2022 07:33:38,3,24.29,41.63
21-Mar-2022 07:36:11,12,24.63,34.69
21-Mar-2022 07:39:22,5,23.59,37.14
21-Mar-2022 07:41:29,11,24.29,42.04
21-Mar-2022 07:42:41,9,24.29,42.04
21-Mar-2022 07:45:16,8,24.63,39.18
21-Mar-2022 07:46:55,10,24.63,43.27
21-Mar-2022 07:50:45,4,24.29,54.69
21-Mar-2022 07:50:57,7,24.29,35.51
21-Mar-2022 07:52:45,1,23.94,57.96
21-Mar-2022 07:53:33,3,24.29,41.63
21-Mar-2022 07:56:06,12,24.29,34.69
21-Mar-2022 07:58:29,6,23.94,39.59
21-Mar-2022 07:59:16,5,23.59,37.14
21-Mar-2022 08:01:22,11,23.94,42.04
21-Mar-2022 08:02:35,9,24.29,42.04
21-Mar-2022 08:05:11,8,24.63,39.18
21-Mar-2022 08:06:50,10,24.29,43.27
21-Mar-2022 08:10:39,4,24.29,55.1
21-Mar-2022 08:10:51,7,24.29,35.92
21-Mar-2022 08:12:40,1,23.94,57.96
21-Mar-2022 08:13:29,3,24.29,42.04
21-Mar-2022 08:16:00,12,24.29,34.69
21-Mar-2022 08:18:24,6,23.94,39.59
21-Mar-2022 08:19:10,5,23.59,37.14
21-Mar-2022 08:21:17,11,23.94,42.04
21-Mar-2022 08:22:29,9,24.29,42.04
21-Mar-2022 08:25:05,8,24.29,39.18
21-Mar-2022 08:26:46,10,24.29,43.67
21-Mar-2022 08:30:34,4,24.29,55.1
21-Mar-2022 08:30:46,7,24.29,35.51
21-Mar-2022 08:32:33,1,23.94,57.96
21-Mar-2022 08:33:23,3,24.29,42.04
21-Mar-2022 08:35:54,12,24.29,34.69
21-Mar-2022 08:38:19,6,23.94,39.59
21-Mar-2022 08:39:04,5,23.59,37.14
21-Mar-2022 08:41:13,11,23.94,42.04
21-Mar-2022 08:42:23,9,24.29,42.04
21-Mar-2022 08:45:01,8,24.29,39.18
21-Mar-2022 08:46:42,10,24.29,43.67
21-Mar-2022 08:50:29,4,24.29,55.51
21-Mar-2022 08:50:41,7,24.29,35.51
21-Mar-2022 08:52:27,1,23.94,57.96
21-Mar-2022 08:53:17,3,24.29,42.04
21-Mar-2022 08:55:49,12,24.29,34.69
21-Mar-2022 08:58:15,6,23.94,40
21-Mar-2022 08:59:00,5,23.59,37.14
21-Mar-2022 09:01:06,11,23.94,42.04
21-Mar-2022 09:02:18,9,24.29,42.04
21-Mar-2022 09:04:56,8,24.29,39.18
21-Mar-2022 09:06:37,10,24.29,43.67
21-Mar-2022 09:10:23,4,24.29,55.51
21-Mar-2022 09:10:34,7,23.94,35.92
21-Mar-2022 09:12:20,1,23.94,57.55
21-Mar-2022 09:13:11,3,24.29,41.63
21-Mar-2022 09:15:42,12,24.29,34.69
21-Mar-2022 09:18:10,6,23.94,40
21-Mar-2022 09:18:53,5,23.59,37.14
21-Mar-2022 09:21:01,11,23.94,42.04
21-Mar-2022 09:22:12,9,24.29,42.04
21-Mar-2022 09:24:51,8,24.29,39.18
21-Mar-2022 09:26:32,10,24.29,43.67
21-Mar-2022 09:30:19,4,24.29,55.1
21-Mar-2022 09:30:29,7,23.94,35.92
21-Mar-2022 09:32:15,1,23.94,57.55
21-Mar-2022 09:33:06,3,24.29,41.63
21-Mar-2022 09:35:37,12,24.29,35.1
21-Mar-2022 09:38:05,6,23.94,39.59
21-Mar-2022 09:38:48,5,23.24,37.14
21-Mar-2022 09:40:55,11,23.94,42.04
21-Mar-2022 09:42:07,9,23.94,42.04
21-Mar-2022 09:44:46,8,24.29,39.18
21-Mar-2022 09:46:27,10,23.94,43.67
21-Mar-2022 09:50:14,4,24.29,55.51
21-Mar-2022 09:50:23,7,23.94,35.92
21-Mar-2022 09:52:10,1,23.59,57.96
21-Mar-2022 09:53:01,3,23.94,42.04
21-Mar-2022 09:55:31,12,23.94,35.1
21-Mar-2022 09:58:00,6,23.94,39.59
21-Mar-2022 09:58:42,5,23.24,37.14
21-Mar-2022 10:00:49,11,23.94,42.04
21-Mar-2022 10:02:01,9,23.94,42.04
21-Mar-2022 10:04:41,8,24.29,39.18
21-Mar-2022 10:06:23,10,23.94,43.27
21-Mar-2022 10:10:08,4,23.94,55.1
21-Mar-2022 10:10:18,7,23.94,35.92
21-Mar-2022 10:12:05,1,23.59,57.96
21-Mar-2022 10:12:56,3,23.94,42.04
21-Mar-2022 10:15:26,12,23.94,35.1
21-Mar-2022 10:17:56,6,23.59,40
21-Mar-2022 10:18:37,5,23.24,37.14
21-Mar-2022 10:20:44,11,23.94,42.04
21-Mar-2022 10:21:56,9,23.94,42.04
21-Mar-2022 10:24:36,8,24.29,39.18
21-Mar-2022 10:26:18,10,23.94,43.67
21-Mar-2022 10:30:03,4,23.94,55.1
21-Mar-2022 10:30:12,7,23.94,35.92
21-Mar-2022 10:32:00,1,23.59,57.96
21-Mar-2022 10:32:50,3,23.94,42.04
21-Mar-2022 10:35:21,12,23.94,35.51
21-Mar-2022 10:37:52,6,23.59,40
21-Mar-2022 10:38:32,5,23.24,37.14
21-Mar-2022 10:40:39,11,23.94,42.45
21-Mar-2022 10:41:50,9,23.94,42.04
21-Mar-2022 10:44:31,8,24.29,39.18
21-Mar-2022 10:46:14,10,23.94,43.67
21-Mar-2022 10:49:59,4,23.94,55.1
21-Mar-2022 10:50:07,7,23.94,35.92
21-Mar-2022 10:51:54,1,23.59,57.55
21-Mar-2022 10:52:46,3,23.94,42.04
21-Mar-2022 10:55:17,12,23.94,35.51
21-Mar-2022 10:58:27,5,23.24,37.14
21-Mar-2022 11:00:35,11,23.59,42.45
21-Mar-2022 11:01:47,9,23.94,42.04
21-Mar-2022 11:04:28,8,23.94,39.18
21-Mar-2022 11:06:11,10,23.94,43.67
21-Mar-2022 11:09:55,4,23.94,55.1
21-Mar-2022 11:10:03,7,23.94,36.33
21-Mar-2022 11:11:50,1,23.59,57.55
21-Mar-2022 11:12:42,3,23.94,42.04
21-Mar-2022 11:15:13,12,23.94,35.1
21-Mar-2022 11:17:44,6,23.59,40
21-Mar-2022 11:18:23,5,23.24,37.14
21-Mar-2022 11:20:30,11,23.59,42.45
21-Mar-2022 11:21:45,9,23.94,42.04
21-Mar-2022 11:24:24,8,23.94,39.18
21-Mar-2022 11:26:08,10,23.94,43.67
21-Mar-2022 11:29:51,4,23.94,55.1
21-Mar-2022 11:29:59,7,23.94,35.92
21-Mar-2022 11:31:44,1,23.59,57.55
21-Mar-2022 11:32:38,3,23.94,42.04
21-Mar-2022 11:35:09,12,23.94,35.51
21-Mar-2022 11:38:19,5,23.24,37.14
21-Mar-2022 11:40:28,11,23.59,42.45
21-Mar-2022 11:41:43,9,23.94,42.04
21-Mar-2022 11:44:21,8,24.29,39.18
21-Mar-2022 11:46:05,10,23.94,43.67
21-Mar-2022 11:49:47,4,23.94,55.1
21-Mar-2022 11:49:55,7,23.94,36.33
21-Mar-2022 11:51:40,1,23.59,57.96
21-Mar-2022 11:52:35,3,23.94,42.04
21-Mar-2022 11:55:06,12,23.94,35.1
21-Mar-2022 11:57:39,6,23.59,40
21-Mar-2022 11:58:16,5,23.24,37.55
21-Mar-2022 12:00:24,11,23.59,42.45
21-Mar-2022 12:01:39,9,23.94,42.04
21-Mar-2022 12:04:19,8,24.29,39.18
21-Mar-2022 12:06:03,10,23.94,43.67
21-Mar-2022 12:09:44,4,23.94,55.51
21-Mar-2022 12:09:51,7,23.94,36.33
21-Mar-2022 12:11:37,1,23.59,57.96
21-Mar-2022 12:12:32,3,23.94,42.04
21-Mar-2022 12:15:01,12,23.94,35.51
21-Mar-2022 12:17:37,6,23.59,40
21-Mar-2022 12:18:12,5,23.24,37.55
21-Mar-2022 12:20:22,11,23.59,42.45
21-Mar-2022 12:21:35,9,23.94,42.04
21-Mar-2022 12:24:16,8,24.29,39.18
21-Mar-2022 12:29:41,4,23.94,55.51
21-Mar-2022 12:29:48,7,23.94,36.33
21-Mar-2022 12:31:31,1,23.59,57.55
21-Mar-2022 12:32:29,3,24.29,42.04
21-Mar-2022 12:34:58,12,23.94,35.1
21-Mar-2022 12:38:09,5,23.24,37.55
21-Mar-2022 12:40:19,11,23.94,42.45
21-Mar-2022 12:41:31,9,23.94,42.04
21-Mar-2022 12:44:12,8,24.29,39.18
21-Mar-2022 12:45:59,10,23.94,43.67
21-Mar-2022 12:49:37,4,24.29,55.51
21-Mar-2022 12:49:44,7,23.94,36.33
21-Mar-2022 12:51:25,1,23.59,57.55
21-Mar-2022 12:52:26,3,24.29,42.04
21-Mar-2022 12:54:53,12,24.29,35.51
21-Mar-2022 12:57:31,6,23.94,40
21-Mar-2022 12:58:05,5,23.24,37.14
21-Mar-2022 13:00:15,11,23.94,42.45
21-Mar-2022 13:01:24,9,24.29,42.45
21-Mar-2022 13:04:07,8,24.63,39.18
21-Mar-2022 13:05:57,10,23.94,43.67
21-Mar-2022 13:09:33,4,24.29,55.51
21-Mar-2022 13:09:40,7,23.94,35.92
21-Mar-2022 13:11:22,1,23.59,57.96
21-Mar-2022 13:12:23,3,24.29,42.04
21-Mar-2022 13:14:48,12,24.29,35.51
21-Mar-2022 13:17:27,6,23.94,40
21-Mar-2022 13:18:01,5,23.24,37.14
21-Mar-2022 13:20:09,11,23.94,42.45
21-Mar-2022 13:21:18,9,24.29,42.45
21-Mar-2022 13:24:03,8,24.63,39.18
21-Mar-2022 13:25:55,10,24.29,43.67
21-Mar-2022 13:29:30,4,24.29,55.51
21-Mar-2022 13:29:36,7,23.94,36.33
21-Mar-2022 13:31:17,1,23.59,57.96
21-Mar-2022 13:32:19,3,24.63,42.04
21-Mar-2022 13:34:44,12,24.29,35.1
21-Mar-2022 13:37:24,6,23.94,40
21-Mar-2022 13:37:57,5,23.59,37.55
21-Mar-2022 13:40:04,11,23.94,42.45
21-Mar-2022 13:41:13,9,24.29,42.04
21-Mar-2022 13:43:58,8,24.63,39.18
21-Mar-2022 13:45:52,10,24.63,43.67
21-Mar-2022 13:49:26,4,24.63,55.1
21-Mar-2022 13:49:31,7,23.94,36.33
21-Mar-2022 13:51:12,1,23.94,57.55
21-Mar-2022 13:52:15,3,24.63,42.04
21-Mar-2022 13:54:40,12,24.63,35.51
21-Mar-2022 13:57:20,6,23.94,40
21-Mar-2022 13:57:52,5,23.59,37.55
21-Mar-2022 14:00:01,11,23.94,42.45
21-Mar-2022 14:01:08,9,24.63,42.45
21-Mar-2022 14:05:48,10,24.63,43.67
21-Mar-2022 14:09:23,4,24.63,55.51
21-Mar-2022 14:09:26,7,23.94,35.92
21-Mar-2022 14:11:07,1,23.94,57.96
21-Mar-2022 14:12:11,3,24.98,42.04
21-Mar-2022 14:14:36,12,24.63,35.51
21-Mar-2022 14:17:18,6,23.94,40
21-Mar-2022 14:17:48,5,23.59,37.14
21-Mar-2022 14:19:57,11,24.29,42.45
21-Mar-2022 14:21:03,9,24.63,42.04
21-Mar-2022 14:25:45,10,24.98,43.67
21-Mar-2022 14:29:19,4,24.63,55.51
21-Mar-2022 14:29:21,7,24.29,35.92
21-Mar-2022 14:31:03,1,23.94,57.96
21-Mar-2022 14:34:31,12,24.98,35.1
21-Mar-2022 14:37:13,6,24.29,39.59
21-Mar-2022 14:37:43,5,23.94,37.14
21-Mar-2022 14:39:52,11,24.29,42.04
21-Mar-2022 14:40:57,9,24.63,42.04
21-Mar-2022 14:43:44,8,25.33,38.78
21-Mar-2022 14:45:41,10,25.33,43.27
21-Mar-2022 14:49:14,4,24.98,55.51
21-Mar-2022 14:49:16,7,24.29,35.92
21-Mar-2022 14:50:57,1,23.94,57.55
21-Mar-2022 14:51:58,3,25.33,42.04
21-Mar-2022 14:54:26,12,24.98,35.1
21-Mar-2022 14:57:09,6,24.29,40
21-Mar-2022 14:57:39,5,23.94,37.14
21-Mar-2022 14:59:48,11,24.29,42.04
21-Mar-2022 15:00:53,9,24.98,42.45
21-Mar-2022 15:03:40,8,25.67,38.78
21-Mar-2022 15:09:11,7,24.29,35.92
21-Mar-2022 15:10:52,1,24.29,57.55
21-Mar-2022 15:11:55,3,25.33,42.04
21-Mar-2022 15:14:22,12,24.98,35.1
21-Mar-2022 15:17:05,6,24.29,39.59
21-Mar-2022 15:17:34,5,23.94,37.14
21-Mar-2022 15:19:44,11,24.63,42.45
21-Mar-2022 15:20:48,9,24.98,42.45
21-Mar-2022 15:23:36,8,26.02,38.78
21-Mar-2022 15:25:33,10,26.02,43.27
21-Mar-2022 15:29:06,7,24.29,35.51
21-Mar-2022 15:29:06,4,25.33,55.51
21-Mar-2022 15:30:47,1,24.29,57.55
21-Mar-2022 15:31:51,3,25.67,42.04
21-Mar-2022 15:34:17,12,25.33,35.1
21-Mar-2022 15:37:29,5,24.29,36.73
21-Mar-2022 15:39:40,11,24.63,42.04
21-Mar-2022 15:40:43,9,24.98,42.04
21-Mar-2022 15:43:31,8,26.37,38.78
21-Mar-2022 15:45:28,10,26.37,43.27
21-Mar-2022 15:49:01,7,24.63,35.92
21-Mar-2022 15:49:02,4,25.67,55.51
21-Mar-2022 15:50:41,1,24.29,57.55
21-Mar-2022 15:51:46,3,25.67,42.04
21-Mar-2022 15:54:13,12,25.33,35.1
21-Mar-2022 15:57:24,5,24.29,36.73
21-Mar-2022 15:59:35,11,24.98,42.04
21-Mar-2022 16:00:38,9,25.33,42.04
21-Mar-2022 16:03:27,8,26.71,38.37
21-Mar-2022 16:05:24,10,26.71,43.27
21-Mar-2022 16:08:55,7,24.63,35.51
21-Mar-2022 16:08:57,4,26.02,55.51
21-Mar-2022 16:10:36,1,24.63,57.55
21-Mar-2022 16:11:41,3,26.02,42.04
21-Mar-2022 16:14:07,12,25.67,35.1
21-Mar-2022 16:16:52,6,24.63,39.59
21-Mar-2022 16:17:19,5,24.63,36.73
21-Mar-2022 16:19:31,11,24.98,42.04
21-Mar-2022 16:20:33,9,25.33,42.04
21-Mar-2022 16:23:22,8,27.06,38.37
21-Mar-2022 16:25:20,10,27.41,43.27
21-Mar-2022 16:28:50,7,24.63,35.51
21-Mar-2022 16:28:53,4,26.02,55.51
21-Mar-2022 16:30:31,1,24.63,57.55
21-Mar-2022 16:31:35,3,26.02,42.04
21-Mar-2022 16:34:01,12,25.67,35.1
21-Mar-2022 16:36:49,6,24.98,39.18
21-Mar-2022 16:37:14,5,24.63,36.73
21-Mar-2022 16:39:27,11,25.33,42.04
21-Mar-2022 16:40:27,9,25.67,42.04
21-Mar-2022 16:43:17,8,27.41,38.37
21-Mar-2022 16:48:44,7,24.98,35.51
21-Mar-2022 16:48:49,4,26.37,55.51
21-Mar-2022 16:50:24,1,24.63,57.96
21-Mar-2022 16:51:30,3,26.37,41.63
21-Mar-2022 16:53:57,12,26.02,35.1
21-Mar-2022 16:56:45,6,24.98,39.18
21-Mar-2022 16:57:09,5,24.63,36.73
21-Mar-2022 16:59:21,11,25.33,41.63
21-Mar-2022 17:00:21,9,25.67,42.04
21-Mar-2022 17:03:11,8,27.76,38.78
21-Mar-2022 17:05:10,10,28.1,42.86
21-Mar-2022 17:08:39,7,24.98,35.1
21-Mar-2022 17:08:43,4,26.37,55.51
21-Mar-2022 17:10:19,1,24.63,57.96
21-Mar-2022 17:11:25,3,26.37,41.63
21-Mar-2022 17:13:52,12,26.02,35.1
21-Mar-2022 17:16:40,6,24.98,39.18
21-Mar-2022 17:17:03,5,24.98,36.73
21-Mar-2022 17:19:17,11,25.67,41.63
21-Mar-2022 17:20:16,9,25.67,42.04
21-Mar-2022 17:23:05,8,27.76,38.37
21-Mar-2022 17:28:34,7,24.98,35.1
21-Mar-2022 17:28:38,4,26.37,55.1
21-Mar-2022 17:30:12,1,24.98,57.55
21-Mar-2022 17:31:19,3,26.37,41.63
21-Mar-2022 17:33:47,12,26.37,35.1
21-Mar-2022 17:36:36,6,25.33,39.18
21-Mar-2022 17:36:58,5,24.98,36.73
21-Mar-2022 17:39:11,11,25.67,41.63
21-Mar-2022 17:40:11,9,26.02,42.04
21-Mar-2022 17:43:00,8,28.1,38.37
21-Mar-2022 17:44:59,10,29.14,42.86
21-Mar-2022 17:48:29,7,24.98,35.1
21-Mar-2022 17:50:07,1,24.98,57.55
21-Mar-2022 17:51:14,3,26.37,41.63
21-Mar-2022 17:53:42,12,26.71,35.1
21-Mar-2022 17:56:31,6,25.33,39.18
21-Mar-2022 17:56:52,5,24.98,36.73
21-Mar-2022 17:59:06,11,25.67,41.63
21-Mar-2022 18:00:04,9,26.02,42.04
21-Mar-2022 18:02:54,8,28.1,38.37
21-Mar-2022 18:08:24,7,25.33,35.1
21-Mar-2022 18:08:26,4,26.71,55.1
21-Mar-2022 18:10:01,1,24.98,57.96
21-Mar-2022 18:11:09,3,26.37,41.63
21-Mar-2022 18:13:39,12,26.71,35.1
21-Mar-2022 18:16:47,5,25.33,36.73
21-Mar-2022 18:18:59,11,26.02,41.63
21-Mar-2022 18:19:58,9,26.37,42.04
21-Mar-2022 18:22:49,8,28.1,38.37
21-Mar-2022 18:24:47,10,29.49,42.45
21-Mar-2022 18:28:19,7,25.33,34.69
21-Mar-2022 18:28:20,4,26.71,55.1
21-Mar-2022 18:29:55,1,24.98,57.55
21-Mar-2022 18:33:33,12,27.06,35.1
21-Mar-2022 18:36:23,6,25.67,38.78
21-Mar-2022 18:36:41,5,25.33,36.33
21-Mar-2022 18:38:53,11,26.02,41.63
21-Mar-2022 18:39:52,9,26.37,42.04
21-Mar-2022 18:42:43,8,28.45,38.37
21-Mar-2022 18:44:42,10,29.49,42.45
21-Mar-2022 18:48:14,7,25.33,34.69
21-Mar-2022 18:48:15,4,26.71,54.69
21-Mar-2022 18:49:50,1,25.33,57.55
21-Mar-2022 18:50:59,3,26.71,41.63
21-Mar-2022 18:53:28,12,27.41,35.1
21-Mar-2022 18:56:19,6,25.67,38.78
21-Mar-2022 18:56:35,5,25.33,36.33
21-Mar-2022 18:58:48,11,26.02,41.22
21-Mar-2022 18:59:47,9,26.37,42.04
21-Mar-2022 19:02:36,8,28.45,38.37
21-Mar-2022 19:08:08,7,25.67,34.69
21-Mar-2022 19:08:10,4,27.06,54.69
21-Mar-2022 19:09:46,1,25.33,57.55
21-Mar-2022 19:10:53,3,26.71,41.63
21-Mar-2022 19:13:22,12,27.76,35.1
21-Mar-2022 19:16:14,6,26.02,38.78
21-Mar-2022 19:16:29,5,25.67,36.33
21-Mar-2022 19:18:42,11,26.02,41.22
21-Mar-2022 19:19:42,9,26.71,42.04
21-Mar-2022 19:22:31,8,28.45,38.37
21-Mar-2022 19:24:31,10,29.49,42.45
21-Mar-2022 19:28:02,7,25.67,34.69
21-Mar-2022 19:28:05,4,27.06,54.69
21-Mar-2022 19:29:41,1,25.33,57.55
21-Mar-2022 19:30:47,3,26.71,41.63
21-Mar-2022 19:33:15,12,28.1,35.1
21-Mar-2022 19:36:09,6,26.02,38.37
21-Mar-2022 19:36:23,5,25.67,36.33
21-Mar-2022 19:38:36,11,26.02,41.22
21-Mar-2022 19:39:36,9,26.71,42.04
21-Mar-2022 19:42:26,8,28.1,37.96
21-Mar-2022 19:44:25,10,29.49,42.45
21-Mar-2022 19:47:55,7,26.02,34.69
21-Mar-2022 19:47:59,4,27.06,54.69
21-Mar-2022 19:49:33,1,25.67,57.55
21-Mar-2022 19:50:41,3,26.71,41.22
21-Mar-2022 19:53:07,12,28.1,35.1
21-Mar-2022 19:56:02,6,26.37,38.37
21-Mar-2022 19:56:15,5,26.02,36.33
21-Mar-2022 19:58:30,11,26.37,41.22
21-Mar-2022 19:59:29,9,27.06,42.04
21-Mar-2022 20:02:20,8,28.1,37.96
21-Mar-2022 20:04:21,10,29.49,42.45
21-Mar-2022 20:07:48,7,26.02,34.69
21-Mar-2022 20:07:52,4,27.06,54.29
21-Mar-2022 20:09:26,1,25.67,57.55
21-Mar-2022 20:10:36,3,26.71,41.22
21-Mar-2022 20:13:00,12,28.1,34.69
21-Mar-2022 20:15:55,6,26.37,38.37
21-Mar-2022 20:16:09,5,26.02,36.33
21-Mar-2022 20:18:25,11,26.37,41.22
21-Mar-2022 20:19:23,9,27.06,42.04
21-Mar-2022 20:22:14,8,28.1,37.96
21-Mar-2022 20:24:15,10,29.49,42.45
21-Mar-2022 20:27:41,7,26.02,34.29
21-Mar-2022 20:27:46,4,27.06,54.69
21-Mar-2022 20:29:19,1,25.67,57.55
21-Mar-2022 20:30:30,3,26.71,41.22
21-Mar-2022 20:32:53,12,28.45,34.69
21-Mar-2022 20:35:49,6,26.37,38.37
21-Mar-2022 20:36:02,5,26.02,36.33
21-Mar-2022 20:38:18,11,26.37,41.22
21-Mar-2022 20:39:15,9,27.06,42.04
21-Mar-2022 20:42:10,8,28.1,37.96
21-Mar-2022 20:44:09,10,29.14,42.45
21-Mar-2022 20:47:33,7,26.02,34.29
21-Mar-2022 20:47:41,4,27.06,54.29
21-Mar-2022 20:49:14,1,25.67,57.14
21-Mar-2022 20:50:23,3,26.71,41.22
21-Mar-2022 20:52:47,12,28.45,34.69
21-Mar-2022 20:55:43,6,26.37,38.37
21-Mar-2022 20:55:56,5,26.02,36.33
21-Mar-2022 20:58:11,11,26.37,41.22
21-Mar-2022 20:59:07,9,27.06,41.63
21-Mar-2022 21:02:03,8,28.1,37.96
21-Mar-2022 21:07:26,7,26.02,34.29
21-Mar-2022 21:07:34,4,27.06,54.29
21-Mar-2022 21:09:07,1,25.67,57.14
21-Mar-2022 21:10:18,3,26.71,41.22
21-Mar-2022 21:12:41,12,28.45,35.1
